Distance Depth Vp Vp_perturbation(%) Long. Lat.
   84.0000    6.0000    5.4074    4.0372  120.7925   23.3019
   86.0000    6.0000    5.4589    5.0303  120.8113   23.2972
   88.0000    6.0000    5.6022    7.8051  120.8302   23.2924
   90.0000    6.0000    5.7185   10.0353  120.8491   23.2877
   92.0000    6.0000    5.7462   10.5507  120.8680   23.2830
   94.0000    6.0000    5.7530   10.6787  120.8868   23.2783
   96.0000    6.0000    5.7387   10.4077  120.9057   23.2736
   98.0000    6.0000    5.7598   10.7833  120.9246   23.2689
  100.0000    6.0000    5.7796   11.1278  120.9434   23.2641
  102.0000    6.0000    5.8312   12.1411  120.9623   23.2594
  104.0000    6.0000    5.9403   14.2670  120.9812   23.2547
  106.0000    6.0000    6.0897   17.1043  121.0000   23.2500
  108.0000    6.0000    6.1556   18.3306  121.0189   23.2453
  110.0000    6.0000    6.0591   16.5306  121.0378   23.2406
  112.0000    6.0000    5.8377   12.2891  121.0566   23.2358
  114.0000    6.0000    5.7324   10.1804  121.0755   23.2311
  116.0000    6.0000    5.7070    9.6565  121.0944   23.2264
  118.0000    6.0000    5.6153    7.9793  121.1132   23.2217
  120.0000    6.0000    5.4572    4.9088  121.1321   23.2170
  122.0000    6.0000    5.5875    7.2613  121.1510   23.2123
  124.0000    6.0000    5.5343    6.2526  121.1699   23.2075
  126.0000    6.0000    5.1327   -1.3491  121.1887   23.2028
  128.0000    6.0000    4.8350   -7.1398  121.2076   23.1981
  130.0000    6.0000    5.2560     .7576  121.2265   23.1934
  132.0000    6.0000    4.9077   -5.8158  121.2453   23.1887
  134.0000    6.0000    4.2389  -18.5243  121.2642   23.1840
  136.0000    6.0000    3.7949  -27.1255  121.2831   23.1792
  138.0000    6.0000    3.8086  -27.0311  121.3019   23.1745
  140.0000    6.0000    3.8962  -25.1545  121.3208   23.1698
  142.0000    6.0000    5.0093   -3.6969  121.3397   23.1651
  144.0000    6.0000    5.9728   14.5823  121.3585   23.1604
  146.0000    6.0000    6.1670   18.1680  121.3774   23.1556
  148.0000    6.0000    5.7285   10.0745  121.3963   23.1509
  150.0000    6.0000    5.2697    1.3237  121.4151   23.1462
  152.0000    6.0000    5.1006   -2.1587  121.4340   23.1415
  154.0000    6.0000    5.1043   -2.0628  121.4529   23.1368
  156.0000    6.0000    5.2052     .0989  121.4717   23.1321
  158.0000    6.0000    5.3571    2.9832  121.4906   23.1273
